country,region,period.num,period,industry,site,unit,site.unit,BP.cal.median,C14.mean,C14.SD,C14.CV,calib.curve,sample.id,delta.C13,sample.type,method&ID,latitude,longitude,east.cord,north.coord,material,species,life.span,domestic,citation.short,citation,source,comments,dataset
Spain,Almer°a,4,Holocene,,Villaricos,M4,Villaricos M4,,4400,50,0.0113636363636364,intcal20,IRPA1113,,NA,,37.2475,-1.77194,,,Carbon,n.d,Larga,Si,Van Strydonck et al 1998,"Strydonck, m. Van, forest, l., Landrie, m., Hendrix, v., Borg, kl. Van der, jong, a.f.m. Alderlestien, k. Keppens, e. (1998): royal institute for cultural heritage radiocarbon dates xvi. Brussels. Royals institute for cultural heritage",,,Cortell2022
Spain,Murcia,4,Holocene,,Punta de los Gavilanes,6cm,Punta de los Gavilanes 6cm,,3620,50,0.0138121546961326,intcal20,KIK/KIA5102/37597,-23.47,NA,,37.55673,-1.27759,,,Carbon,n.d,Larga,,IDEARQ,,,,Cortell2022
Spain,Murcia,4,Holocene,,Punta de los Gavilanes,,Punta de los Gavilanes ,,3620,50,0.0138121546961326,intcal20,KIKKIA510237597,,NA,,37.55673,-1.27759,,,Carbon,Carb¢n,Larga,,,,,,Cortell2022
Spain,Almer°a,4,Holocene,,Gatas,"zona C, tumba 36, 27 (fase III)","Gatas zona C, tumba 36, 27 (fase III)",,3600,50,0.0138888888888889,intcal20,KIKUtC1922288,-23.2,NA,,37.13259,-1.88465,,,Carbon,n.d,Larga,,Castro et al. 1995,"Castro Mart°nez, Pedro V., Robert W. Chapman, Eulalia Colomer, Sylvia Gili Suri§ach, Paloma Gonz†lez MarcÇn, Vicente Lull, Rafael Mic¢, Sandra Mont¢n, Cristina Rihuete Herrada, Roberto Risch, Matilde Ruiz Parra, Mar°a Encarna Sanahuja Yll, Montserrat Tenas, & Mark Van Strydonck (1995) La Serie Radiocarb¢nica de Gatas (Turre, Almer°a): Diacron°a y Fasificaci¢n del Dep¢sito Arqueol¢gico. En Anuario Arqueol¢gico de Andaluc°a 1992, vol. 2. Actividades Sistem†ticas. Pp. 27-37. Sevilla: Consejer°a de Cultura y Medio Ambiente, Junta de Andaluc°a.",,,Cortell2022
Spain,Almer°a,4,Holocene,,Gatas,"zona B, 1¶ ocupaci¢n casa absidal (fase III) ","Gatas zona B, 1¶ ocupaci¢n casa absidal (fase III) ",,3530,50,0.0141643059490085,intcal20,KIKUtC1932289,-24.8,NA,,37.13259,-1.88465,,,Carbon,n.d,Larga,Si,Castro et al. 1995,"Castro Mart°nez, Pedro V., Robert W. Chapman, Eulalia Colomer, Sylvia Gili Suri§ach, Paloma Gonz†lez MarcÇn, Vicente Lull, Rafael Mic¢, Sandra Mont¢n, Cristina Rihuete Herrada, Roberto Risch, Matilde Ruiz Parra, Mar°a Encarna Sanahuja Yll, Montserrat Tenas, & Mark Van Strydonck (1995) La Serie Radiocarb¢nica de Gatas (Turre, Almer°a): Diacron°a y Fasificaci¢n del Dep¢sito Arqueol¢gico. En Anuario Arqueol¢gico de Andaluc°a 1992, vol. 2. Actividades Sistem†ticas. Pp. 27-37. Sevilla: Consejer°a de Cultura y Medio Ambiente, Junta de Andaluc°a.",,,Cortell2022
Spain,Almer°a,4,Holocene,,Gatas,"zona B oeste, casa rectangular de tapial (fase IVB)","Gatas zona B oeste, casa rectangular de tapial (fase IVB)",,3370,50,0.0148367952522255,intcal20,KIKUtC491354,-23.2,NA,,37.13259,-1.88465,,,Carbon,n.d,Larga,Si,Castro et al. 1995,"Castro Mart°nez, Pedro V., Robert W. Chapman, Eulalia Colomer, Sylvia Gili Suri§ach, Paloma Gonz†lez MarcÇn, Vicente Lull, Rafael Mic¢, Sandra Mont¢n, Cristina Rihuete Herrada, Roberto Risch, Matilde Ruiz Parra, Mar°a Encarna Sanahuja Yll, Montserrat Tenas, & Mark Van Strydonck (1995) La Serie Radiocarb¢nica de Gatas (Turre, Almer°a): Diacron°a y Fasificaci¢n del Dep¢sito Arqueol¢gico. En Anuario Arqueol¢gico de Andaluc°a 1992, vol. 2. Actividades Sistem†ticas. Pp. 27-37. Sevilla: Consejer°a de Cultura y Medio Ambiente, Junta de Andaluc°a.",,,Cortell2022
Spain,Almer°a,4,Holocene,,Gatas,"Zona B, techumbre 2¶ ocup casa apsidal (fase III/V)","Gatas Zona B, techumbre 2¶ ocup casa apsidal (fase III/V)",,3580,50,0.0139664804469274,intcal20,KIKUtC571439,-22.9,NA,,37.13259,-1.88465,,,Carbon,n.d,Larga,Si,Castro et al. 1995,"Castro Mart°nez, Pedro V., Robert W. Chapman, Eulalia Colomer, Sylvia Gili Suri§ach, Paloma Gonz†lez MarcÇn, Vicente Lull, Rafael Mic¢, Sandra Mont¢n, Cristina Rihuete Herrada, Roberto Risch, Matilde Ruiz Parra, Mar°a Encarna Sanahuja Yll, Montserrat Tenas, & Mark Van Strydonck (1995) La Serie Radiocarb¢nica de Gatas (Turre, Almer°a): Diacron°a y Fasificaci¢n del Dep¢sito Arqueol¢gico. En Anuario Arqueol¢gico de Andaluc°a 1992, vol. 2. Actividades Sistem†ticas. Pp. 27-37. Sevilla: Consejer°a de Cultura y Medio Ambiente, Junta de Andaluc°a.",,,Cortell2022
Spain,Almer°a,4,Holocene,,Gatas,"sondeo 2, nivel de base (fase II)","Gatas sondeo 2, nivel de base (fase II)",,3670,50,0.0136239782016349,intcal20,KIKUtC621442,-25.8,NA,,37.13259,-1.88465,,,Carbon,n.d,Larga,Si,Castro et al. 1995,"Castro Mart°nez, Pedro V., Robert W. Chapman, Eulalia Colomer, Sylvia Gili Suri§ach, Paloma Gonz†lez MarcÇn, Vicente Lull, Rafael Mic¢, Sandra Mont¢n, Cristina Rihuete Herrada, Roberto Risch, Matilde Ruiz Parra, Mar°a Encarna Sanahuja Yll, Montserrat Tenas, & Mark Van Strydonck (1995) La Serie Radiocarb¢nica de Gatas (Turre, Almer°a): Diacron°a y Fasificaci¢n del Dep¢sito Arqueol¢gico. En Anuario Arqueol¢gico de Andaluc°a 1992, vol. 2. Actividades Sistem†ticas. Pp. 27-37. Sevilla: Consejer°a de Cultura y Medio Ambiente, Junta de Andaluc°a.",,,Cortell2022
Spain,S&E Spain,3,End Glacial,Epipalaeolithic,Blaus,IV c,Blaus IV c,12566,10650,50,0.0047,intcal20,NA,NA,,NA,39.8415,-0.2016,,,NA,,,,,NA,QSR paper,NA,Barton2018
Spain,S&E Spain,4,Holocene,Mesolithic,Benamer,Excavaci??n 2009,Benamer Excavaci??n 2009,8290,7490,50,0.0067,intcal20,NA,NA,,NA,38.7852,-0.4114,,,NA,,,,,NA,QSR paper,NA,Barton2018
Spain,S&E Spain,4,Holocene,Mesolithic,La Cocina,phase B,La Cocina phase B,7852,7050,50,0.0071,intcal20,NA,NA,,NA,39.252,-0.726,,,NA,,,,,NA,QSR paper,NA,Barton2018
Spain,S&E Spain,4,Holocene,Mesolithic,Mas Cremat,"VI, VI",Mas Cremat VI,7640,6780,50,0.0074,intcal20,NA,NA,,NA,40.5065,-0.2796,,,NA,,,,,NA,QSR paper,NA,Barton2018
Spain,S&E Spain,4,Holocene,Mesolithic Notches-denticulates,Santa Maira,SM??3,Santa Maira SM??3,9870,8810,50,0.0057,intcal20,NA,NA,,NA,38.7314,-0.2194,,,NA,,,,,NA,QSR paper,NA,Barton2018
Spain,Murcia,4,Holocene,,Abrigos del Pozo,,Abrigos del Pozo ,,5980,50,0.00836120401337793,intcal20,No referido 1064,,NA,,38.23583,-1.61777,,,Carbon,Olea,Corta,,S†nchez G¢mez et al. 2011,"S†nchez-G¢mez, Mario, Consuelo Mart°nez S†nchez, Fernando Garc°a-Garc°a, JosÇ A. Pel†ez, Fernando PÇrez-Valera, Miguel Mart°nez-Andreu, & Luis A. PÇrez Valera (2011) Evidence for a 4700-2100 Palaeoearthquake Recorded in a Fluvial-Archaeological Sequence of the Segura River, SE Spain. Quaternary International [1040-6182] 242:106-114.",,,Cortell2022
Spain,Murcia,4,Holocene,,Abrigos del Pozo,,Abrigos del Pozo ,,5820,50,0.00859106529209622,intcal20,No referido 1065,,NA,,38.23583,-1.61777,,,Carbon,Pistacea sp.,Corta,,S†nchez G¢mez et al. 2011,"S†nchez-G¢mez, Mario, Consuelo Mart°nez S†nchez, Fernando Garc°a-Garc°a, JosÇ A. Pel†ez, Fernando PÇrez-Valera, Miguel Mart°nez-Andreu, & Luis A. PÇrez Valera (2011) Evidence for a 4700-2100 Palaeoearthquake Recorded in a Fluvial-Archaeological Sequence of the Segura River, SE Spain. Quaternary International [1040-6182] 242:106-114.",,,Cortell2022
Spain,S&E Spain,3,End Glacial,Late Upper Palaeolithic/Epipalaeolithic Epipaleolitico microlaminar,Clot de l'Hospital,NA,Clot de l'Hospital,12942,11115,50,0.0045,intcal20,OxA16421,-19.5,,"AMS, 4340",40.7694,0.3306,,,"femur bone, small bovi",,,,,"Bronk Ramsey C. Archaeometry 51, 2 (2009) 323:349.  Garcia Catalan S. e.a. Trab. Prehist., 2015, 72:. 64-83,",Leuven,NA,Barton2018
Spain,Almer°a,4,Holocene,,El Oficio,Tumba 9,El Oficio Tumba 9,,3530,50,0.0141643059490085,intcal20,OxA4968,-17.3,NA,,37.32812,-1.74614,,,Hueso,Humano,Corta,,Hedges et al. 1995,"Hedges, R. E. M., R. A. Housley, C. Bronk Ramsey, & G. J. van Klinken (1995b) Radiocarbon Dates from the Oxford AMS System: Archaeometry Datelist 20. Archaeometry [0003-813X] 37:417-430.",,,Cortell2022
Spain,Almer°a,4,Holocene,,Fuente µlamo,Horizonte III / IV (tumba 52),Fuente µlamo Horizonte III / IV (tumba 52),,3610,50,0.0138504155124654,intcal20,OxA4971,-18.2,Singular,,37.24944,-1.85933,,,Hueso,Humano,Corta,,Hedges et al. 1995,"Hedges, R. E. M., R. A. Housley, C. Bronk Ramsey, & G. J. van Klinken (1995b) Radiocarbon Dates from the Oxford AMS System: Archaeometry Datelist 20. Archaeometry [0003-813X] 37:417-430.",,,Cortell2022
Spain,Almer°a,4,Holocene,,Fuente µlamo,Horizonte I / II (tumba 75),Fuente µlamo Horizonte I / II (tumba 75),,3635,50,0.0137551581843191,intcal20,OxA4973,-18.1,Singular,,37.24944,-1.85933,,,Hueso,Humano,Corta,,Hedges et al. 1995,"Hedges, R. E. M., R. A. Housley, C. Bronk Ramsey, & G. J. van Klinken (1995b) Radiocarbon Dates from the Oxford AMS System: Archaeometry Datelist 20. Archaeometry [0003-813X] 37:417-430.",,,Cortell2022
Spain,Granada,4,Holocene,,Cariguela,CIV-3/ I-II/ 701S/701W,Cariguela CIV-3/ I-II/ 701S/701W,,7040,50,0.00710227272727273,intcal20,Poz55205,,NA,,37.50993,-3.38073,,,Coprolito,n.d,Corta,,Carri¢n et al. 2019,"J.S. Carri¢n, S. Fern†ndez, J.M. JimÇnez-Arenas, M. Munuera, J. Ochando, G. Amor¢s, M. Ponce de Le¢n, C. Zollikofer, I. Mart°n-Lerma, I. Toro-Moyano, I. Hajdas, M.J. Walker (2019): The sequence at Carihuela Cave and its potential for research into Neanderthal ecology and the Mousterian in southern Spain. Quaternary Science Reviews, Volume 217. Pages 194-216. https://doi.org/10.1016/j.quascirev.2019.04.012.",,,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,4045,50,0.0123609394313968,intcal20,Ua19474,,NA,,37.42183,-6.07568,,,Carbon,Carb¢n,Larga,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,4150,50,0.0120481927710843,intcal20,Ua19475,,NA,,37.42183,-6.07568,,,Carbon,Carb¢n,Larga,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Carmona (calle Dolores Quintanilla 7),,Carmona (calle Dolores Quintanilla 7) ,,4055,50,0.0123304562268804,intcal20,Ua21476,,NA,,37.4781,-5.6356,,,Carbon,Carb¢n,Larga,,,,,,Cortell2022
Spain,S,4,Holocene,Early Neolithic,H. Guadalupe,,,,6190,50,0.0081,intcal20,UA34136,,,,,,366026,4053555,SF,,,D,,CortÇs et al. 2012,,,Bernabeu2016
Spain,M†laga,4,Holocene,,Hostal Guadalupe,-,Hostal Guadalupe -,,6190,50,0.00807754442649435,intcal20,Ua34136,,Singular,,36.61909,-4.49471,,,Semilla/fruto,Cereal,Corta,Si,CortÇs et al 2012,"CortÇs S†nchez, Miguel, Francisco J. JimÇnez Espejo, Mar°a Dolores Sim¢n Vallejo, Juan Francisco Gibaja Bao, Ant¢nio Faustino Carvalho, Francisca Mart°nez-Ruiz, Marta Rodrigo Gamiz, JosÇ-Abel Flores, Adina Paytan, JosÇ Antonio L¢pez S†ez, Leonor Pe§a Chocarro, JosÇ S. Carri¢n, Arturo Morales Mu§iz, Eufrasia Rosell¢ Izquierdo, JosÇ Antonio Riquelme Cantal, Rebecca M. Dean, Em°lia Salgueiro, Rafael Mar°a Mart°nez S†nchez, Juan J. de la Rubia de Gracia, Mar°a C. Lozano Francisco, JosÇ L. Vera Pel†ez, Laura L. Llorente Rodr°guez, & Nuno Ferreira Bicho (2012) The Mesolithic-Neolithic Transition in Southern Iberia. Quaternary Research [1096-0287] 77(2):221-234.",,,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,4030,50,0.0124069478908189,intcal20,Ua36027,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Granada,4,Holocene,,Los Castillejos,Fase 12,Los Castillejos Fase 12,,6050,50,0.00826446280991736,intcal20,Ua37836,,NA,,37.405,-3.97111,,,Carbon,n.d,Larga,Si,Rojo et al. 2012,"Rojo Guerra, Manuel, Rafael Garrido Pena, & ÷§igo Garc°a Mart°nez de Lagr†n, editors (2012) El Neol°tico de la Pen°nsula IbÇrica y su Contexto Europeo. Madrid: C†tedra.",,,Cortell2022
Spain,S,4,Holocene,Early Neolithic,Los Castillejos,,,,6065,50,0.0082,intcal20,UA37837,,,,,,412737,4124965,SF,,,D,,Martinez et al. 2011,,,Bernabeu2016
Spain,Granada,4,Holocene,,Los Castillejos,Fase 11a,Los Castillejos Fase 11a,,6065,50,0.00824402308326463,intcal20,Ua37837,,Singular,,37.405,-3.97111,,,Semilla/fruto,Poaceae,Corta,Si,Mart°nez et al. 2010,"Mart°nez Fern†ndez, G., JosÇ AndrÇs Afonso Marrero, Juan Antonio C†mara Serrano, & Fernando Molina Gonz†lez (2010) Contextualizaci¢n Cronol¢gica y An†lisis Tecno-Tipol¢gico de los Artefactos Tallados del Neol°tico Antiguo de los Castillejos (Montefr°o, Granada). En Os Èltimos Caáadores-Recolectores e as Primeiras Comunidades Produtoras da Pen°nsula IbÇrica e do Norte de Marruecos. Juan Francisco Gibaja Bao & Ant¢nio Faustino Carvalho, eds. Pp. 163-171. Promontoria Monogr†fica, 15. Faro: Universidade do Algarve.",,,Cortell2022
Spain,S,4,Holocene,Early Neolithic,Los Castillejos,,,,6130,50,0.0082,intcal20,UA37839,,,,,,412737,4124965,SF,,,D,,Martinez et al. 2011,,,Bernabeu2016
Spain,Granada,4,Holocene,,Los Castillejos,Fase 8,Los Castillejos Fase 8,,6130,50,0.00815660685154976,intcal20,Ua37839,,Singular,,37.405,-3.97111,,,Semilla/fruto,Poaceae,Corta,Si,Mart°nez et al. 2010,"Mart°nez Fern†ndez, G., JosÇ AndrÇs Afonso Marrero, Juan Antonio C†mara Serrano, & Fernando Molina Gonz†lez (2010) Contextualizaci¢n Cronol¢gica y An†lisis Tecno-Tipol¢gico de los Artefactos Tallados del Neol°tico Antiguo de los Castillejos (Montefr°o, Granada). En Os Èltimos Caáadores-Recolectores e as Primeiras Comunidades Produtoras da Pen°nsula IbÇrica e do Norte de Marruecos. Juan Francisco Gibaja Bao & Ant¢nio Faustino Carvalho, eds. Pp. 163-171. Promontoria Monogr†fica, 15. Faro: Universidade do Algarve.",,,Cortell2022
Spain,Granada,4,Holocene,,Los Castillejos,Fase 11a,Los Castillejos Fase 11a,,6065,50,0.00824402308326463,intcal20,Ua37873,,NA,,37.405,-3.97111,,,Semilla/fruto,Cereal,Corta,,PÇrez Caama§o 2016,"PÇrez Caama§o, F. (2016). La ordenaci¢n del territorio en las formaciones sociales entre finales del VI milenio y mediados del III milenio cal ANE: La Depresi¢n de Vera y la Cuenca del r°o Almanzora (Almer°a)ˇ . Universidad de La Laguna.",,,Cortell2022
Spain,Granada,4,Holocene,,Castell¢n Alto,tumba 75,Castell¢n Alto tumba 75,,3630,50,0.0137741046831956,intcal20,Ua37882,,Singular,,37.74095,-2.56782,,,Hueso,Humano,Corta,,C†mara y Molina 2009,"C†mara Serrano, Juan Antonio, & Fernando Molina Gonz†lez (2009) El AnÖlisis de la Ideolog°a de la Emulaci¢n: El Caso de El Argar. Cuadernos de Prehistoria y Arqueolog°a de la Universidad de Granada [0211-3228] 19:163-194.",,,Cortell2022
Spain,Albacete,4,Holocene,,El Acequi¢n,Fase3A; poste,El Acequi¢n Fase3A; poste,,3640,50,0.0137362637362637,intcal20,UBAR50,,NA,,39.02568,-2.02882,,,Carbon,n.d,Larga,,,,,"Misma muestra que ICEN-50, UBAR-50, UGRA-265, UGRA 266 y UGRA-271.",Cortell2022
Spain,M†laga,4,Holocene,,Acinipo,,Acinipo ,,3640,50,0.0137362637362637,intcal20,UGRA375,-24.5,NA,,36.8365,-5.2421,,,Carbon,Carb¢n,Larga,Si,Gonz†lez y Villafranca 1997,"Gonz†lez G¢mez, Cecilio, & Elena Villafranca S†nchez (1997b) University of Granada Radiocarbon Dates VIII. Radiocarbon [0033-8222] 39(3):299-303.",,,Cortell2022
Spain,Granada,4,Holocene,,Cerro Morente,Primer nivel,Cerro Morente Primer nivel,,5060,50,0.00988142292490119,intcal20,UGRA436,,NA,,37.32,-2.92,,,Carbon,Carbon,Larga,Si,S†nchez et al. 1996,"S†nchez Quirante, Lorenzo, Catalina Mart°nez Padilla, Mar°a de la Paz Rom†n D°az, S. Cassinello Rold†n, & A. D. PÇrez C†rpena (1996) Comunidades Neol°ticas de Monta§a: Las Sierras de Baza y los Filabres. En Actes, I CongrÇs del Neol°tic a la Pen°nsula Ibärica, Formaci¢ i Implantaci¢ de les Comunitats Agr°coles, GavÖ-Bellaterra, 27, 28 i 29 de Mará de 1995). Pp. 607-611. Rubricatum [1135-3791], 1, no. 2. GavÖ: Museu de GavÖ.",,,Cortell2022
Spain,Valäncia,4,Holocene,,La Vital,,La Vital ,,4045,52,0.0128553770086527,intcal20,AA72170,,NA,,38.96835,-0.17234,,,Hueso,Humano,Corta,Si,,,,,Cortell2022
Spain,Alacant,4,Holocene,,Abric de la Falguera,V,Abric de la Falguera V,,4388,53,0.0120783956244303,intcal20,AA60626,,Singular,,38.67059,-0.56317,,,Hueso,Ovis / Capra,Corta,,,,,,Cortell2022
Spain,Alacant,4,Holocene,,Abric de la Falguera,VI,Abric de la Falguera VI,,5655,54,0.00954907161803713,intcal20,AA60627,,Singular,,38.67216,-0.56681,,,Hueso,Ovis / Capra,Corta,,,,,,Cortell2022
Spain,Alacant,4,Holocene,,Niuet,Nivel inferior,Niuet Nivel inferior,,4375,54,0.0123428571428571,intcal20,AA72171,,Singular,,38.77981,-0.42094,,,Hueso,Bos,Corta,,,,,,Cortell2022
Spain,Almer°a,4,Holocene,,Fuente µlamo,Corte 41 (ladera sur),Fuente µlamo Corte 41 (ladera sur),,3510,54,0.0153846153846154,intcal20,BIn4541,,Singular,,37.24944,-1.85933,,,Carbon,n.d,Larga,Si,Shubart et al. 2000,"Schubart, Hermanfrid Volker Pingel,  Oswaldo Arteaga (2000) Fuente µlamo: Las Excavaciones Arqueol¢gicas 1977-1991 en el Poblado de la Edad del Bronce. Sevilla: Consejer°a de Cultura, Junta de Andaluc°a.",,,Cortell2022
Spain,Albacete,4,Holocene,,El Acequi¢n,Fase2,El Acequi¢n Fase2,,3690,55,0.0149051490514905,intcal20,CSIC829,,Agregado,,39.02568,-2.02882,,,Carbon,n.d,Larga,,,,,,Cortell2022
Spain,Albacete,4,Holocene,,El Acequi¢n,3B,El Acequi¢n 3B,,3565,55,0.0154277699859748,intcal20,CSIC830,,Singular,,39.02568,-2.02882,,,Carbon,n.d,Larga,,,,,,Cortell2022
Spain,Alacant,4,Holocene,,Cabezo Redondo,,Cabezo Redondo ,,3320,55,0.016566265060241,intcal20,GrN5109,-23,NA,,38.64065,-0.88582,,,Carbon,n.d,Larga,,Vogel y Waterrbolk 1972,"Vogel, J. C., & H. T. Waterbolk (1972) Groningen Radiocarbon Dates X. Radiocarbon [0033-8222] 14:6-110.",,,Cortell2022
Spain,Granada,4,Holocene,,Cerro de la Virgen,"Excavaciones 1962-1970: Fase 3 (z=-3.00 m), tumba 14","Cerro de la Virgen Excavaciones 1962-1970: Fase 3 (z=-3.00 m), tumba 14",,3735,55,0.0147255689424364,intcal20,GrN5594,-24.1,NA,,37.7305,-2.51209,,,Carbon,n.d,Larga,Si,SchÅle 1976,"SchÅle, Wilhelm (1976) Die FrÅhmetallzeitliche Siedlung auf dem Cerro de la Virgen, in Orce (Granada). En Glockenbecher Symposium Oberried 1974. J. N. Lanting & J. D. van der Waals, eds. Pp. 419-421. Bussum: Fibula-van Dishoeck.",,,Cortell2022
Spain,Alacant,4,Holocene,,Cabezo Redondo,"Departamento VII, Pasillo norte","Cabezo Redondo Departamento VII, Pasillo norte",,3550,55,0.0154929577464789,intcal20,H22771694,,Agregado,,38.64065,-0.88582,,,Carbon,n.d,Larga,,,,,,Cortell2022
Spain,Valäncia,4,Holocene,,Lloma de Betx°,,Lloma de Betx° ,,3565,55,0.0154277699859748,intcal20,Ly5052,,NA,,39.52546,-0.51103,,,Carbon,pinus,Larga,Si,,,,,Cortell2022
Spain,Valäncia,4,Holocene,,Lloma de Betx°,,Lloma de Betx° ,,3505,55,0.0156918687589158,intcal20,Ly5055,,NA,,39.52546,-0.51103,,,Carbon,pinus,Larga,Si,,,,,Cortell2022
Spain,S&E Spain,2,Late Pleniglacial,Solutrean,Parpallo,NA,Parpallo,15962,13275,55,0.0041,intcal20,OxA22630,-18.1,,"AMS, 6821",39.0041,-0.2713,,,"Bone, Cervus elaphus, fromPT-0C",,,,,"Djindjian F. e.a. 1999. Le Paleolithique superieur en Europe. Paris, Collin. Bronk Ramsey C. e.a. Archaeometry 57, 1 (2015) 177-216.",Leuven,NA,Barton2018
Spain,Almer°a,4,Holocene,,Gatas,Tumba 11,Gatas Tumba 11,,3895,55,0.0141206675224647,intcal20,OxA4962,-18.1,Singular,,37.13259,-1.88465,,,Hueso,Humano,Corta,,Hedges et al. 1995,"Hedges, R. E. M., R. A. Housley, C. Bronk Ramsey, & G. J. van Klinken (1995b) Radiocarbon Dates from the Oxford AMS System: Archaeometry Datelist 20. Archaeometry [0003-813X] 37:417-430.",,,Cortell2022
Spain,Almer°a,4,Holocene,,Gatas,Tumba 13,Gatas Tumba 13,,3755,55,0.014647137150466,intcal20,OxA4963,-18.3,Singular,,37.13259,-1.88465,,,Hueso,Humano,Corta,,Hedges et al. 1995,"Hedges, R. E. M., R. A. Housley, C. Bronk Ramsey, & G. J. van Klinken (1995b) Radiocarbon Dates from the Oxford AMS System: Archaeometry Datelist 20. Archaeometry [0003-813X] 37:417-430.",,,Cortell2022
Spain,Almer°a,4,Holocene,,Fuente µlamo,Horizonte II / III (tumba 90),Fuente µlamo Horizonte II / III (tumba 90),,3435,55,0.0160116448326055,intcal20,OxA5047,-18.6,Singular,,37.24944,-1.85933,,,Hueso,Humano,Corta,,Hedges et al. 1995,"Hedges, R. E. M., R. A. Housley, C. Bronk Ramsey, & G. J. van Klinken (1995b) Radiocarbon Dates from the Oxford AMS System: Archaeometry Datelist 20. Archaeometry [0003-813X] 37:417-430.",,,Cortell2022
Spain,Murcia,4,Holocene,,Zapata,,Zapata ,,3455,55,0.0159189580318379,intcal20,OxA5048,,NA,,37.54158,-1.49452,,,Hueso,Humano,Corta,,,,,,Cortell2022
Spain,Almer°a,4,Holocene,,Cerro Virtud,6,Cerro Virtud 6,,5765,55,0.00954032957502168,intcal20,OxA6713,,Singular,,37.26843,-1.79438,,,Hueso,Humano,Corta,,,,,,Cortell2022
Spain,E/S,4,Holocene,Early Neolithic,Cerro Virtud,,,,6030,55,0.0091,intcal20,OxA6714,,Singular,,37.26843,-1.79438,606900,4125400,Hueso,Humano,Corta,,,Taboada y Montero 1999,,,Bernabeu2016
Spain,Almer°a,4,Holocene,,Cerro Virtud,6,Cerro Virtud 6,,5895,55,0.00932994062765055,intcal20,OxA6715,,NA,,37.26843,-1.79438,,,Carbon,Olea,Larga,,,,,,Cortell2022
Spain,S&E Spain,2,Late Pleniglacial,Upper Magdalenian,Nerja,NM 16,Nerja NM 16,14216,12231,55,0.0045,intcal20,SANU21924,?,,"AMS, 5821",36.7619,-3.8406,,,"Pinus pinea, kernel husk",,,,,"Djindjian F., J. Kozlowski & M. Otte 1999. Le Paleolithique superieur en Europe. Armand Colin, Paris. Jorda Pardo J. e. a. 2008. UNED1: 239-256. Alvarez Fernandez E. 2013. QI, ip",Leuven,NA,Barton2018
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,3620,55,0.0151933701657459,intcal20,Ua32043,,NA,,37.42183,-6.07568,,,Carbon,Carb¢n,Larga,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,3660,55,0.0150273224043716,intcal20,Ua36023,,NA,,37.42183,-6.07568,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Valencina de la Concepci¢n,,Valencina de la Concepci¢n ,,4295,55,0.0128055878928987,intcal20,Ua36025,,NA,,37.42183,-6.07568,,,Carbon,Carb¢n,Larga,,,,,,Cortell2022
Spain,S&E Spain,4,Holocene,Mesol??tico de Muescas y Denticulados,El Collao,Layer C-IV,El Collao C-IV,9264,8292,57,0.0069,intcal20,UBA27477,NA,Singular,,38.91752,-0.129535,,,Hueso,Bos primigenius,Corta,Si,,Fernandez-Lopez 2016,O Garcia,NA,Barton2018
Spain,Alacant,4,Holocene,,Alt del Punx¢,12,Alt del Punx¢ 12,,4604,58,0.0125977410947003,intcal20,AA57439,,Singular,,38.80355,-0.44377,,,Hueso,Bos,Corta,,,,,,Cortell2022
Spain,Sevilla,4,Holocene,,Estructura 10042-10049 PP4-Montelirio,,Estructura 10042-10049 PP4-Montelirio ,,4100,58,0.0141463414634146,intcal20,CNA1301,,NA,,37.41321,-6.06299,,,Hueso,Hueso,Corta,,,,,,Cortell2022
Spain,Murcia,4,Holocene,,El Prado,,El Prado ,,4340,60,0.0138248847926267,intcal20,AA4237,,NA,,38.45909,-1.31522,,,Semilla/fruto,Semilla,Corta,Si,,,,,Cortell2022
Spain,Murcia,4,Holocene,,El Prado,,El Prado ,,4220,60,0.014218009478673,intcal20,AA4238,,NA,,38.45909,-1.31522,,,Carbon,Vitis,Larga,Si,,,,,Cortell2022
Spain,Alacant,4,Holocene,,Alt del Punx¢,11,Alt del Punx¢ 11,,4996,60,0.0120096076861489,intcal20,AA60629,,Singular,,38.80355,-0.44377,,,Hueso,Bos,Corta,,,,,,Cortell2022
Spain,Alacant,4,Holocene,,Mas del Corral,,Mas del Corral ,,3770,60,0.0159151193633952,intcal20,AA6146,,Agregado,,38.69788,-0.58613,,,Carbon,n.d,Larga,,,,,,Cortell2022
