country,region,period.num,period,industry,site,unit,site.unit,BP.cal.median,C14.mean,C14.SD,C14.CV,calib.curve,sample.id,delta.C13,sample.type,method&ID,latitude,longitude,east.cord,north.coord,material,species,life.span,domestic,citation.short,citation,source,comments,dataset
Spain,Granada,4,Holocene,NA,Los Castillejos,"Fase 22, derrumbe sobre suelo","Los Castillejos Fase 22, derrumbe sobre suelo",NA,3960,50,0.0126262626262626,intcal20,Beta145303,NA,NA,NA,37.405,-3.97111,NA,NA,Carbon,Pinus sp.,Larga,Si,Martínez et al. 2010,"Martínez Fernández, G., José Andrés Afonso Marrero, Juan Antonio Cámara Serrano, & Fernando Molina González (2010) Contextualización Cronológica y Análisis Tecno-Tipológico de los Artefactos Tallados del Neolítico Antiguo de los Castillejos (Montefrío, Granada). En Os Últimos Caçadores-Recolectores e as Primeiras Comunidades Produtoras da Península Ibérica e do Norte de Marruecos. Juan Francisco Gibaja Bao & António Faustino Carvalho, eds. Pp. 163-171. Promontoria Monográfica, 15. Faro: Universidade do Algarve.",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova d'en Pardo,III,Cova d'en Pardo III,NA,4980,50,0.0100401606425703,intcal20,Beta156661,NA,NA,NA,38.81519,-0.29837,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,E/S,4,Holocene,Early Neolithic,Mas d'Is,NA,NA,NA,6600,50,0.0076,intcal20,Beta162092,NA,Singular,NA,38.687596,-0.397285,726300,4285500,Semilla/fruto,Cereal,Corta,D,NA,Molina et al. 2011,NA,NA,Bernabeu2016
Spain,E/S,4,Holocene,Early Neolithic,Mas d'Is,NA,NA,NA,6600,50,0.0076,intcal20,Beta166727,NA,Singular,NA,38.687596,-0.397285,726300,4285500,Semilla/fruto,Cereal,Corta,D,NA,Bernabeu et al. 2002,NA,NA,Bernabeu2016
Spain,Alacant,4,Holocene,NA,Cova Foradada,II(sector2),Cova Foradada II(sector2),NA,7770,50,0.00643500643500644,intcal20,Beta167654,NA,NA,NA,38.814436,0.171315,NA,NA,Hueso,n.d,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,S&E Spain,2,Late Pleniglacial,"Upper Palaeolithic, Magdalenian",Gorham's Cave,III,Gorham's Cave III,14624,12460,50,0.004,intcal20,Beta181895,-24,NA,"AMS, 2941",36.1204,-5.3421,NA,NA,charcoal piece,NA,NA,NA,NA,Finayson C. e.a. 2006. Nature doi:10.1038/nature05195. Carrion J.S. e.a. 2008. QSR 27: 2118-2135.,Leuven,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,"Upper Palaeolithic, Magdalenian",Gorham's Cave,III,Gorham's Cave III,14970,12640,50,0.004,intcal20,Beta184047,-25.4,NA,"AMS, 2942",36.1204,-5.3421,NA,NA,charcoal piece,NA,NA,NA,NA,Finayson C. e.a. 2006. Nature doi:10.1038/nature05195. Carrion J.S. e.a. 2008. QSR 27: 2118-2135.,Leuven,NA,Barton2018
Spain,Alacant,4,Holocene,NA,Illeta dels Banyets,NA,Illeta dels Banyets,NA,3470,50,0.0144092219020173,intcal20,Beta188926,NA,Singular,NA,38.43242,-0.3759,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cabezo Redondo,"Departamento XXV ,enterramiento","Cabezo Redondo Departamento XXV ,enterramiento",NA,3410,50,0.0146627565982405,intcal20,Beta195928,NA,Singular,NA,38.64065,-0.88582,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cabezo Redondo,"Departamento XXV ,relleno bajo pavimento","Cabezo Redondo Departamento XXV ,relleno bajo pavimento",NA,3350,50,0.0149253731343284,intcal20,Beta195929,NA,NA,NA,38.64065,-0.88582,NA,NA,Carbon,n.d,Larga,NA,NA,NA,NA,NA,Cortell2022
Spain,S&E Spain,3,End Glacial,Epimagdalenian,Nerja,Perfil Sur 2004 NT 16,Nerja NT 16,12836,10890,50,0.0046,intcal20,Beta195996,?,NA,"AMS, 3273",36.7619,-3.8406,NA,NA,Charcoal,NA,NA,NA,NA,Jorda Pardo J. e. a. 2008. UNED1: 239-256.,Leuven,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,"Upper Palaeolithic, Magdalenian",Gorham's Cave,III,Gorham's Cave III,14714,12540,50,0.004,intcal20,Beta196777,-24.9,NA,"AMS, 2944",36.1204,-5.3421,NA,NA,charcoal piece,NA,NA,NA,NA,Finayson C. e.a. 2006. Nature doi:10.1038/nature05195. Carrion J.S. e.a. 2008. QSR 27: 2118-2135.,Leuven,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,"Upper Palaeolithic, Magdalenian",Gorham's Cave,III,Gorham's Cave III,16718,13820,50,0.0036,intcal20,Beta196780,-24.6,NA,"AMS, 2943",36.1204,-5.3421,NA,NA,charcoal piece,NA,NA,NA,NA,Finayson C. e.a. 2006. Nature doi:10.1038/nature05195. Carrion J.S. e.a. 2008. QSR 27: 2118-2135.,Leuven,NA,Barton2018
Spain,E/S,4,Holocene,Early Neolithic,El Barranquet,NA,NA,NA,6510,50,0.0077,intcal20,Beta221431,NA,Singular,NA,38.92859,-0.13006,748796,4312842,Hueso,Ovis / Capra,Corta,Si,NA,Bernabeu et al 2009,NA,NA,Bernabeu2016
Spain,Albacete,4,Holocene,NA,Fuente Isso,colmatacion foso; UE3038,Fuente Isso colmatacion foso; UE3038,NA,4290,50,0.0116550116550117,intcal20,Beta221995,NA,Singular,NA,38.49954,-1.75009,NA,NA,Hueso,Bos,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Albacete,4,Holocene,NA,Fuente Isso,Cabanya; UE3015,Fuente Isso Cabanya; UE3015,NA,4400,50,0.0113636363636364,intcal20,Beta221996,NA,Singular,NA,38.49954,-1.75009,NA,NA,Hueso,Bos,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Albacete,4,Holocene,NA,El Tobar,revuelto clandestinos,El Tobar revuelto clandestinos,NA,4510,50,0.0110864745011086,intcal20,Beta221997,NA,Singular,NA,38.313583,-2.20939,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,La Vital,Conjunto 3,La Vital Conjunto 3,NA,4000,50,0.0125,intcal20,Beta222444,NA,Singular,NA,38.96835,-0.17234,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,La Vital,b,La Vital b,NA,3870,50,0.0129198966408269,intcal20,Beta222447,NA,NA,NA,38.96835,-0.17234,NA,NA,Hueso,Bos,Corta,Si,NA,NA,NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Cova Fosca,Pr - 196 - 211,Cova Fosca Pr - 196 - 211,NA,6230,50,0.00802568218298555,intcal20,Beta222754,NA,Singular,NA,40.41767,-0.11116,NA,NA,Hueso,Equus,Corta,NA,Llorente 2010,"Llorente, L., (2010). ""The hares from Cova Fosca"", Archaeofauna, 19 (1) pp. 59-97",NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,SE-B,NA,SE-B,NA,3640,50,0.0137362637362637,intcal20,Beta225411,NA,NA,NA,37.49426,-6.07753,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,SE-K,NA,SE-K,NA,3570,50,0.0140056022408964,intcal20,Beta225416,NA,NA,NA,37.49426,-6.07753,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Cova Fosca,Pr - 196 - 211,Cova Fosca Pr - 196 - 211,NA,6200,50,0.00806451612903226,intcal20,Beta227420,NA,Singular,NA,40.41767,-0.11116,NA,NA,Hueso,Equus,Corta,NA,Llorente 2010,"Llorente, L., (2010). ""The hares from Cova Fosca"", Archaeofauna, 19 (1) pp. 59-97",NA,NA,Cortell2022
Spain,València,4,Holocene,NA,La Vital,Conjunto 10,La Vital Conjunto 10,NA,3920,50,0.0127551020408163,intcal20,Beta229791,NA,Singular,NA,38.96835,-0.17234,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,La Vital,Fase VII,La Vital Fase VII,NA,4100,50,0.0121951219512195,intcal20,Beta229792,NA,NA,NA,38.96835,-0.17234,NA,NA,Hueso,Ovis,Corta,Si,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,La Vital,Fase VII,La Vital Fase VII,NA,4150,50,0.0120481927710843,intcal20,Beta229793,NA,NA,NA,38.96835,-0.17234,NA,NA,Hueso,Bos,Corta,Si,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,La Vital,Fase VII,La Vital Fase VII,NA,4070,50,0.0122850122850123,intcal20,Beta229795,NA,NA,NA,38.96835,-0.17234,NA,NA,Hueso,Sus domesticus,Corta,Si,NA,NA,NA,NA,Cortell2022
Spain,E/S,4,Holocene,Early Neolithic,C. Mas Cremat,NA,NA,NA,6020,50,0.0083,intcal20,Beta232340,NA,Singular,NA,40.5058,-0.27978,730499,4487531,Semilla/fruto,Sorbus sp.,Corta,Si,Martí et al. 2009,"Martí, B., Aura, J.E., Juan Cabanilles, J., García Puchol, O., Fernández de Pablo, J. (2009): ""El Mesolítico Geométrico de tipo ""cocina"" en el País Valenciano"". En Pilar Utrilla Miranda, Lourdes Montes Ramírez (eds.). El Mesolítico Geométrico en la Península Ibérica. Universidad de Zaragoza. Zaragoza, pp. 205-258. DOI: No encontrado",NA,NA,Bernabeu2016
Spain,S&E Spain,4,Holocene,Mesolitico Geometrico,Mas Cremat,V,Mas Cremat V,7664,6800,50,0.0074,intcal20,Beta232341,NA,Singular,NA,40.5058,-0.27978,730499,4487531,Semilla/fruto,Corylus avellana,Corta,Si,Martí et al. 2009,"Martí, B., Aura, J.E., Juan Cabanilles, J., García Puchol, O., Fernández de Pablo, J. (2009): ""El Mesolítico Geométrico de tipo ""cocina"" en el País Valenciano"". En Pilar Utrilla Miranda, Lourdes Montes Ramírez (eds.). El Mesolítico Geométrico en la Península Ibérica. Universidad de Zaragoza. Zaragoza, pp. 205-258. DOI: No encontrado",O Garcia,NA,Barton2018
Gibraltar,E/S,4,Holocene,Geometric Mesolithic B,C. Mas Cremat,NA,NA,NA,6780,50,0.0074,intcal20,Beta232342,NA,Singular,NA,40.5058,-0.27978,730499,4487531,Semilla/fruto,Corylus avellana,Corta,Si,Martí et al. 2009,"Martí, B., Aura, J.E., Juan Cabanilles, J., García Puchol, O., Fernández de Pablo, J. (2009): ""El Mesolítico Geométrico de tipo ""cocina"" en el País Valenciano"". En Pilar Utrilla Miranda, Lourdes Montes Ramírez (eds.). El Mesolítico Geométrico en la Península Ibérica. Universidad de Zaragoza. Zaragoza, pp. 205-258. DOI: No encontrado",NA,NA,Bernabeu2016
Spain,Alacant,4,Holocene,NA,Tossal de les Basses,-,Tossal de les Basses -,NA,5950,50,0.00840336134453782,intcal20,Beta232484,NA,Singular,NA,38.3612,-0.45385,NA,NA,Semilla/fruto,n.d,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Tossal de les Basses,NA,Tossal de les Basses,NA,5330,50,0.00938086303939962,intcal20,Beta236410,NA,Singular,NA,38.3612,-0.4539,NA,NA,Semilla/fruto,n.d,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,València,4,Holocene,NA,El Barranquet,79,El Barranquet 79,NA,6510,50,0.00768049155145929,intcal20,Beta239379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Coves de Santa Maira,W 3-21,Coves de Santa Maira W 3-21,NA,8810,50,0.00567536889897843,intcal20,Beta244011,NA,Singular,NA,38.73141,-0.21942,NA,NA,Hueso,Cervus elaphus,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,S&E Spain,4,Holocene,Mesol??tico de Muescas y Denticulados,Santa Maira,W 3-18,Santa Maira W 3-18,9748,8690,50,0.0058,intcal20,Beta24410,NA,Singular,NA,38.73141,-0.21942,NA,NA,Hueso,Humano,Corta,NA,NA,Aura et al. 2009,O Garcia,NA,Barton2018
Spain,Castelló,4,Holocene,NA,Cova Fosca,Pr. -44 -51,Cova Fosca Pr. -44 -51,NA,5820,50,0.00859106529209622,intcal20,Beta247466,NA,Singular,NA,40.41767,-0.11116,NA,NA,Hueso,Cervus elaphus,Corta,NA,Llorente 2010,"Llorente, L., (2010). ""The hares from Cova Fosca"", Archaeofauna, 19 (1) pp. 59-97",NA,NA,Cortell2022
Spain,Castelló,4,Holocene,NA,Cova Fosca,Pr - 47 - 71,Cova Fosca Pr - 47 - 71,NA,5890,50,0.00848896434634974,intcal20,Beta247470,NA,Singular,NA,40.41767,-0.11116,NA,NA,Hueso,Cervus elaphus,Corta,NA,Llorente 2010,"Llorente, L., (2010). ""The hares from Cova Fosca"", Archaeofauna, 19 (1) pp. 59-97",NA,NA,Cortell2022
Spain,S&E Spain,4,Holocene,Mesolitico Geometrico,Lagrimal,IV,Lagrimal IV,7820,6990,50,0.0072,intcal20,Beta249933,NA,NA,NA,38.5097,-1.0183,672789,4264302,AB,NA,NA,NA,NA,Fernandez y Puche 2009,O Garcia,NA,Barton2018
Spain,Alacant,4,Holocene,NA,Cueva del Lagrimal,IV,Cueva del Lagrimal IV,NA,6990,50,0.00715307582260372,intcal20,Beta249933,NA,Singular,NA,38.5097,-1.01834,NA,NA,Hueso,Capra ibex,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Teruel,4,Holocene,NA,Abrigo de Ángel 2,IIa1,Abrigo de Ángel 2 IIa1,NA,6990,50,0.00715307582260372,intcal20,Beta266112,NA,Singular,NA,40.74128,-0.39962,NA,NA,Carbon,NA,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,S&E Spain,4,Holocene,Mesolitico Geometrico,La Cocina,II,La Cocina II,7713,6840,50,0.0073,intcal20,Beta267435,NA,Singular,NA,39.25204,-0.72597,696231,4347285,Hueso,Capra pyrenaica,Corta,Si,NA,Juan-Cabanilles y Garcia 2013,O Garcia,NA,Barton2018
Spain,S&E Spain,4,Holocene,Mesolitico Geometrico,La Cocina,II,La Cocina II,7867,7080,50,0.0071,intcal20,Beta267436,NA,Singular,NA,39.25204,-0.72597,696231,4347285,Hueso,Capra pyrenaica,Corta,Si,NA,Juan-Cabanilles y Garcia 2013,O Garcia,NA,Barton2018
Spain,E/S,4,Holocene,Geometric Mesolithic B,Cueva Cocina,NA,NA,NA,7050,50,0.0071,intcal20,Beta267437,NA,Singular,NA,NA,NA,696231,4347285,Hueso,Capra pyrenaica,Corta,Si,NA,Juan Cabanilles y García 2013,NA,NA,Bernabeu2016
Spain,S&E Spain,2,Late Pleniglacial,Magdalenian,Cendres,Xi,Cendres XI,16044,13350,50,0.0037,intcal20,Beta287538,?,NA,"AMS, 5579",38.6859,0.1522,NA,NA,charcoal,NA,NA,NA,NA,"Aura J.E. 2011. doi: 10.1016/j.quaint. Roman e.a. 2011. Zephyrus , LXVII,:  27-43.",Leuven,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,Early Magdalenian?,Cendres,XIIB,Cendres XII,17686,14510,50,0.0034,intcal20,Beta287539,?,NA,"AMS, 5587",38.6859,0.1522,NA,NA,charcoal,NA,NA,NA,NA,"Cacho-Quesada,C.,le Pal??olithique sup??rieur m??diterran??enne: Valence,Murcie et Andalousie. Villaverde Bonilla V. e;a. 2012. QI 272-273: 17-32.",Leuven,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,Magdalenian,Cendres,Xi,Cendres XI,15968,13280,50,0.0038,intcal20,Beta287550,?,NA,"AMS, 5583",38.6859,0.1522,NA,NA,charcoal,NA,NA,NA,NA,"Aura J.E. 2011. doi: 10.1016/j.quaint. Roman e.a. 2011. Zephyrus , LXVII,:  27-43.",Leuven,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,Magdalenian,Cendres,Xi,Cendres XI,16108,13400,50,0.0037,intcal20,Beta287552,?,NA,"AMS, 5580",38.6859,0.1522,NA,NA,charcoal,NA,NA,NA,NA,"Aura J.E. 2011. doi: 10.1016/j.quaint. Roman e.a. 2011. Zephyrus , LXVII,:  27-43.",Leuven,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,Magdalenian,Nerja,NA,Nerja,14012,12160,50,0.0041,intcal20,Beta307267,NA,NA,NA,36.7619,-3.8406,NA,NA,NA,NA,NA,NA,NA,Jones ?,O Garcia,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,Magdalenian,Nerja,NA,Nerja,14012,12160,50,0.0041,intcal20,Beta307268,NA,NA,NA,36.7619,-3.8406,NA,NA,NA,NA,NA,NA,NA,Jones ?,O Garcia,NA,Barton2018
Spain,S&E Spain,3,End Glacial,Upper Magdalenian,Nerja,NM 16,Nerja NM 16,13815,11970,50,0.0042,intcal20,Beta313434,?,NA,"AMS, 5819",36.7619,-3.8406,NA,NA,Charcoal Quercus sp.,NA,NA,NA,NA,"Djindjian F., J. Kozlowski & M. Otte 1999. Le Paleolithique superieur en Europe. Armand Colin, Paris. Jorda Pardo J. e. a. 2008. UNED1: 239-256. Alvarez Fernandez E. 2013. QI, ip",Leuven,NA,Barton2018
Spain,S&E Spain,2,Late Pleniglacial,"Gravettian or Solutrean, Middle Solutrean",Nerja,NA,Nerja,16252,13490,50,0.0037,intcal20,Beta342844,?,NA,"AMS, 7123",36.7619,-3.8406,NA,NA,"Pinus tp. Sylvestris/nigra from surface near art 223-226, Pico-Pato",NA,NA,NA,NA,"Garate Maidagan D. e.a. 2011. Zephyrus 68: 15-39., P@lethnologie 5, 2013: 224, Medina-Alcaida M.A. e.a. C.R. Palevol 2015 ip,",Leuven,NA,Barton2018
Spain,Murcia,4,Holocene,NA,El Prado,4,El Prado 4,NA,4170,50,0.0119904076738609,intcal20,Beta7070,NA,NA,NA,38.45909,-1.31522,NA,NA,Carbon,Carbón,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,El Prado,5,El Prado 5,NA,4180,50,0.0119617224880383,intcal20,Beta7071,NA,NA,NA,38.45909,-1.31522,NA,NA,Carbon,Carbón,Larga,Si,NA,NA,NA,NA,Cortell2022
Spain,Murcia,4,Holocene,NA,El Prado,superficie,El Prado superficie,NA,4350,50,0.0114942528735632,intcal20,Beta7072,2.5,NA,NA,38.45909,-1.31522,NA,NA,Carbon,Carbón,Larga,Si,Otlet 1977,"Otlet, R. L. (1977) Harwell Radiocarbon Measurements II. Radiocarbon [0033-8222] 19:400-423",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Cova d'en Pardo,IIb,Cova d'en Pardo IIb,NA,4270,50,0.0117096018735363,intcal20,Beta95394,NA,NA,NA,38.81519,-0.29837,NA,NA,Hueso,Humano,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Terrera del Reloj,NA,Terrera del Reloj,NA,3440,50,0.0145348837209302,intcal20,BM2354,-23.3,NA,NA,37.59683,-3.01213,NA,NA,Carbon,n.d,Larga,NA,Ambers et al. 1987,"Ambers, Janet, Keith Matthews, & Sheridan Bowman (1987b) British Museum Natural Radiocarbon Measurements XX. Radiocarbon [0033-8222] 29:177-196.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,"Los Millares, Fortín 1",depósitos ocupación torre IX,"Los Millares, Fortín 1 depósitos ocupación torre IX",NA,3920,50,0.0127551020408163,intcal20,BM2536,-21.2,NA,NA,36.96592,-2.52852,NA,NA,Carbon,n.d,Larga,Si,Molina et al. 2004,"Molina González, Fernando, Juan Antonio Cámara Serrano, Josefa Capel Martínez, Trinidad Nájera Colino, & Leovigildo Sáez Pérez (2004) Los Millares y la Periodización de la Prehistoria Reciente del Sureste. En Simposios de Prehistoria, Cueva de Nerja. II: La Problemática del Neolítico en Andalucía. III: Las Primeras Socediades Metalúrgicas en Andalucía. Pp. 142-158. Nerja: Patronato de la Cueva de Nerja.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,"Los Millares, Fortín 1",depósitos ocupación torre XI,"Los Millares, Fortín 1 depósitos ocupación torre XI",NA,3880,50,0.0128865979381443,intcal20,BM2537,-23.5,NA,NA,36.96592,-2.52852,NA,NA,Carbon,n.d,Larga,Si,Molina et al. 2004,"Molina González, Fernando, Juan Antonio Cámara Serrano, Josefa Capel Martínez, Trinidad Nájera Colino, & Leovigildo Sáez Pérez (2004) Los Millares y la Periodización de la Prehistoria Reciente del Sureste. En Simposios de Prehistoria, Cueva de Nerja. II: La Problemática del Neolítico en Andalucía. III: Las Primeras Socediades Metalúrgicas en Andalucía. Pp. 142-158. Nerja: Patronato de la Cueva de Nerja.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,El Malagón,Fase II/III,El Malagón Fase II/III,NA,3900,50,0.0128205128205128,intcal20,BM2540,-23.9,NA,NA,37.56133,-2.42004,NA,NA,Carbon,n.d,Larga,Si,Ambers et al. 1987,"Ambers, Janet, Keith Matthews, & Sheridan Bowman (1987b) British Museum Natural Radiocarbon Measurements XX. Radiocarbon [0033-8222] 29:177-196.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Cuesta del Negro,Fase 2,Cuesta del Negro Fase 2,NA,3180,50,0.0157232704402516,intcal20,BM2542,-21.6,NA,NA,37.33579,-3.23625,NA,NA,Carbon,n.d,Larga,NA,Ambers et al. 1991,"Ambers, Janet, Keith Matthews, & Sheridan Bowman (1991) British Museum Natural Radiocarbon Measurements XXII. Radiocarbon [0033-8222] 33:51-68.",NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Terrera del Reloj,NA,Terrera del Reloj,NA,3490,50,0.0143266475644699,intcal20,BM2543,-21.12,NA,NA,37.59683,-3.01213,NA,NA,Carbon,n.d,Larga,Si,Ambers et al. 1991,"Ambers, Janet, Keith Matthews, & Sheridan Bowman (1991) British Museum Natural Radiocarbon Measurements XXII. Radiocarbon [0033-8222] 33:51-68.",NA,NA,Cortell2022
Spain,Sevilla,4,Holocene,NA,Valencina de la Concepción,relleno hoyo 91,Valencina de la Concepción relleno hoyo 91,NA,4100,50,0.0121951219512195,intcal20,CNA1101,-26.22,NA,NA,37.42183,-6.07568,NA,NA,Carbon,n.d,Larga,NA,García Sanjuán et al. 2018,"García Sanjuán, Leonardo, Juan Manuel Vargas Jiménez, Luis Miguel Cáceres Puro, Manuel Eleazar Costa Caramé, Marta Díaz-Guardamino Uribe, Marta Díaz-Zorita Bonilla, Álvaro Fernández Flores, Víctor Hurtado Pérez, Pedro Manuel López Aldana, Elena Méndez Izq",NA,NA,Cortell2022
Spain,Cádiz,4,Holocene,NA,Campo de Hockey,Tumba 10,Campo de Hockey Tumba 10,NA,5020,50,0.0099601593625498,intcal20,CNA360,NA,Singular,NA,36.46793,-6.19872,NA,NA,Hueso,Humano,Corta,NA,Cuenca et al. 2013,"Cuenca Solana, David, Juan Jesús Cantillo Duarte, Eduardo Vijande Vila, Manuel Montañés Caballero, Ignacio Clemente Conde, & Antonio Villalpando Moreno (2013) Utilización de Instrumentos de Concha para la Realización de Actividades Productivas en Sociedades Tribales Comunitarias del sur de la Península Ibérica: El Ejemplo de Campo de Hockey (San Fernando, Cádiz) y SET Parralejos (Vejer de la Frontera). Zephyrus [0514-7336] 72(julio-diciembre):95-111.",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Benàmer,II,Benàmer II,NA,6575,50,0.00760456273764259,intcal20,CNA539,NA,Agregado,NA,38.7844,-0.41108,NA,NA,Polen,n.d,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Granada,4,Holocene,NA,Cueva Pastora,-,Cueva Pastora -,NA,6210,50,0.00805152979066022,intcal20,CNA554,NA,Singular,NA,37.35872,-2.74027,NA,NA,Hueso,Canis lupus,Corta,NA,Carrasco y Martínez-Sevilla 2014,"Carrasco Rus, Javier, & Francisco Martínez-Sevilla (2014) Las Cronologías Absolutas del Neolítico Antiguo en el sur de la Península Ibérica: Nuevas Dataciones. Archivo de Prehistoria Levantina [0210-3230] 30:57-80.",NA,Estaven posades les coordenades d'Alcoi,Cortell2022
Spain,Sevilla,4,Holocene,NA,Tholos Montelirio,NA,Tholos Montelirio,NA,4140,50,0.0120772946859903,intcal20,CNA586,NA,NA,NA,37.41324,-6.06186,NA,NA,Hueso,Hueso,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Cádiz,4,Holocene,NA,SET Parralejos,Silo 106,SET Parralejos Silo 106,NA,4610,50,0.0108459869848156,intcal20,CNA649,NA,NA,NA,36.29668,-5.98444,NA,NA,Hueso,Humano,Corta,NA,Cuenca et al. 2013,"Cuenca Solana, David, Juan Jesús Cantillo Duarte, Eduardo Vijande Vila, Manuel Montañés Caballero, Ignacio Clemente Conde, & Antonio Villalpando Moreno (2013) Utilización de Instrumentos de Concha para la Realización de Actividades Productivas en Sociedades Tribales Comunitarias del sur de la Península Ibérica: El Ejemplo de Campo de Hockey (San Fernando, Cádiz) y SET Parralejos (Vejer de la Frontera). Zephyrus [0514-7336] 72(julio-diciembre):95-111.",NA,NA,Cortell2022
Spain,Cádiz,4,Holocene,NA,SET Parralejos,Silo 106,SET Parralejos Silo 106,NA,4480,50,0.0111607142857143,intcal20,CNA650,NA,NA,NA,36.29668,-5.98444,NA,NA,Hueso,Humano,Corta,NA,Cuenca et al. 2013,"Cuenca Solana, David, Juan Jesús Cantillo Duarte, Eduardo Vijande Vila, Manuel Montañés Caballero, Ignacio Clemente Conde, & Antonio Villalpando Moreno (2013) Utilización de Instrumentos de Concha para la Realización de Actividades Productivas en Sociedades Tribales Comunitarias del sur de la Península Ibérica: El Ejemplo de Campo de Hockey (San Fernando, Cádiz) y SET Parralejos (Vejer de la Frontera). Zephyrus [0514-7336] 72(julio-diciembre):95-111.",NA,NA,Cortell2022
Spain,Alacant,4,Holocene,NA,Benàmer,-,Benàmer -,NA,7490,50,0.00667556742323098,intcal20,CNA680,NA,Agregado,NA,38.7844,-0.41108,NA,NA,Polen,n.d,Corta,NA,NA,NA,NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,El Tarajal,NA,El Tarajal,NA,4050,50,0.0123456790123457,intcal20,CSIC218,NA,NA,NA,36.84693,-2.2029,NA,NA,Carbon,n.d,Larga,Si,Alonso et al. 1978,"Alonso Matthias, Fernán, V. Cabrera, Teresa Chapa Brunet, & Manuel Fernández-Miranda (1978) Índice de Fechas Arqueológicas de C-14 en España y Portugal. En C-14 y Prehistoria de la Península Ibérica. Martín Almagro Gorbea & Manuel Fernández-Miranda, eds. Pp. 155-183. Fundación Juan March, Serie Universitaria, 77. Madrid: Fundación Juan March.",NA,NA,Cortell2022
Spain,Almería,4,Holocene,NA,El Tarajal,NA,El Tarajal,NA,4100,50,0.0121951219512195,intcal20,CSIC219,NA,NA,NA,36.84693,-2.2029,NA,NA,Carbon,n.d,Larga,Si,Alonso et al. 1978,"Alonso Matthias, Fernán, V. Cabrera, Teresa Chapa Brunet, & Manuel Fernández-Miranda (1978) Índice de Fechas Arqueológicas de C-14 en España y Portugal. En C-14 y Prehistoria de la Península Ibérica. Martín Almagro Gorbea & Manuel Fernández-Miranda, eds. Pp. 155-183. Fundación Juan March, Serie Universitaria, 77. Madrid: Fundación Juan March.",NA,NA,Cortell2022
